Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"FBS","Food Balances (2010-)","404","Kenya","671","Protein supply quantity (g)","F2807","Rice and products","2017","2017","g","52244","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","671","Protein supply quantity (g)","F2807","Rice and products","2018","2018","g","50102","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","671","Protein supply quantity (g)","F2807","Rice and products","2019","2019","g","49391.7","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","671","Protein supply quantity (g)","F2807","Rice and products","2020","2020","g","51603.88","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","681","Fat supply quantity (g)","F2807","Rice and products","2010","2010","g","2020","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","681","Fat supply quantity (g)","F2807","Rice and products","2011","2011","g","1951","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","681","Fat supply quantity (g)","F2807","Rice and products","2012","2012","g","2819","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","681","Fat supply quantity (g)","F2807","Rice and products","2013","2013","g","2302","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","681","Fat supply quantity (g)","F2807","Rice and products","2014","2014","g","3910","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","681","Fat supply quantity (g)","F2807","Rice and products","2015","2015","g","3194","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","681","Fat supply quantity (g)","F2807","Rice and products","2016","2016","g","3891","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","681","Fat supply quantity (g)","F2807","Rice and products","2017","2017","g","3846","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","681","Fat supply quantity (g)","F2807","Rice and products","2018","2018","g","3700","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","681","Fat supply quantity (g)","F2807","Rice and products","2019","2019","g","3541.47","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","681","Fat supply quantity (g)","F2807","Rice and products","2020","2020","g","3697.86","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5511","Production","F2513","Barley and products","2010","2010","1000 t","64","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5511","Production","F2513","Barley and products","2011","2011","1000 t","65","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5511","Production","F2513","Barley and products","2012","2012","1000 t","73","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5511","Production","F2513","Barley and products","2013","2013","1000 t","58","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5511","Production","F2513","Barley and products","2014","2014","1000 t","65","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5511","Production","F2513","Barley and products","2015","2015","1000 t","51","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5511","Production","F2513","Barley and products","2016","2016","1000 t","62","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5511","Production","F2513","Barley and products","2017","2017","1000 t","77","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5511","Production","F2513","Barley and products","2018","2018","1000 t","78","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5511","Production","F2513","Barley and products","2019","2019","1000 t","86","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5511","Production","F2513","Barley and products","2020","2020","1000 t","35","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5611","Import Quantity","F2513","Barley and products","2010","2010","1000 t","1","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5611","Import Quantity","F2513","Barley and products","2011","2011","1000 t","18","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5611","Import Quantity","F2513","Barley and products","2012","2012","1000 t","37","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5611","Import Quantity","F2513","Barley and products","2013","2013","1000 t","20","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5611","Import Quantity","F2513","Barley and products","2014","2014","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5611","Import Quantity","F2513","Barley and products","2015","2015","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5611","Import Quantity","F2513","Barley and products","2016","2016","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5611","Import Quantity","F2513","Barley and products","2017","2017","1000 t","1","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5611","Import Quantity","F2513","Barley and products","2018","2018","1000 t","1","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5611","Import Quantity","F2513","Barley and products","2019","2019","1000 t","2","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5611","Import Quantity","F2513","Barley and products","2020","2020","1000 t","1","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5911","Export Quantity","F2513","Barley and products","2010","2010","1000 t","9","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5911","Export Quantity","F2513","Barley and products","2011","2011","1000 t","10","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5911","Export Quantity","F2513","Barley and products","2012","2012","1000 t","10","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5911","Export Quantity","F2513","Barley and products","2013","2013","1000 t","10","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5911","Export Quantity","F2513","Barley and products","2014","2014","1000 t","2","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5911","Export Quantity","F2513","Barley and products","2015","2015","1000 t","2","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5911","Export Quantity","F2513","Barley and products","2016","2016","1000 t","3","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5911","Export Quantity","F2513","Barley and products","2017","2017","1000 t","12","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5911","Export Quantity","F2513","Barley and products","2018","2018","1000 t","12","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5911","Export Quantity","F2513","Barley and products","2019","2019","1000 t","26","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5911","Export Quantity","F2513","Barley and products","2020","2020","1000 t","22","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5301","Domestic supply quantity","F2513","Barley and products","2010","2010","1000 t","63","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5301","Domestic supply quantity","F2513","Barley and products","2011","2011","1000 t","76","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5301","Domestic supply quantity","F2513","Barley and products","2012","2012","1000 t","82","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5301","Domestic supply quantity","F2513","Barley and products","2013","2013","1000 t","76","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5301","Domestic supply quantity","F2513","Barley and products","2014","2014","1000 t","66","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5301","Domestic supply quantity","F2513","Barley and products","2015","2015","1000 t","78","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5301","Domestic supply quantity","F2513","Barley and products","2016","2016","1000 t","70","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5301","Domestic supply quantity","F2513","Barley and products","2017","2017","1000 t","71","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5301","Domestic supply quantity","F2513","Barley and products","2018","2018","1000 t","65","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5301","Domestic supply quantity","F2513","Barley and products","2019","2019","1000 t","59","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5301","Domestic supply quantity","F2513","Barley and products","2020","2020","1000 t","34","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5170","Residuals","F2513","Barley and products","2010","2010","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5170","Residuals","F2513","Barley and products","2011","2011","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5170","Residuals","F2513","Barley and products","2012","2012","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5170","Residuals","F2513","Barley and products","2013","2013","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5170","Residuals","F2513","Barley and products","2014","2014","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5170","Residuals","F2513","Barley and products","2015","2015","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5170","Residuals","F2513","Barley and products","2016","2016","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5170","Residuals","F2513","Barley and products","2017","2017","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5170","Residuals","F2513","Barley and products","2018","2018","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5170","Residuals","F2513","Barley and products","2019","2019","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5170","Residuals","F2513","Barley and products","2020","2020","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5142","Food","F2513","Barley and products","2010","2010","1000 t","1","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5142","Food","F2513","Barley and products","2011","2011","1000 t","2","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5142","Food","F2513","Barley and products","2012","2012","1000 t","2","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5142","Food","F2513","Barley and products","2013","2013","1000 t","2","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5142","Food","F2513","Barley and products","2014","2014","1000 t","2","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5142","Food","F2513","Barley and products","2015","2015","1000 t","2","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5142","Food","F2513","Barley and products","2016","2016","1000 t","1","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5142","Food","F2513","Barley and products","2017","2017","1000 t","2","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5142","Food","F2513","Barley and products","2018","2018","1000 t","1","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5142","Food","F2513","Barley and products","2019","2019","1000 t","1","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5142","Food","F2513","Barley and products","2020","2020","1000 t","1","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","661","Food supply (kcal)","F2513","Barley and products","2010","2010","million Kcal","3436","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","661","Food supply (kcal)","F2513","Barley and products","2011","2011","million Kcal","3651","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","661","Food supply (kcal)","F2513","Barley and products","2012","2012","million Kcal","3625","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","661","Food supply (kcal)","F2513","Barley and products","2013","2013","million Kcal","3721","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","661","Food supply (kcal)","F2513","Barley and products","2014","2014","million Kcal","4214","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","661","Food supply (kcal)","F2513","Barley and products","2015","2015","million Kcal","4160","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","661","Food supply (kcal)","F2513","Barley and products","2016","2016","million Kcal","3402","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","661","Food supply (kcal)","F2513","Barley and products","2017","2017","million Kcal","3744","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","661","Food supply (kcal)","F2513","Barley and products","2018","2018","million Kcal","3449","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","661","Food supply (kcal)","F2513","Barley and products","2019","2019","million Kcal","3160.58","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","661","Food supply (kcal)","F2513","Barley and products","2020","2020","million Kcal","1823.83","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","671","Protein supply quantity (g)","F2513","Barley and products","2010","2010","g","56","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","671","Protein supply quantity (g)","F2513","Barley and products","2011","2011","g","60","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","671","Protein supply quantity (g)","F2513","Barley and products","2012","2012","g","59","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","671","Protein supply quantity (g)","F2513","Barley and products","2013","2013","g","61","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","671","Protein supply quantity (g)","F2513","Barley and products","2014","2014","g","69","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","671","Protein supply quantity (g)","F2513","Barley and products","2015","2015","g","68","I","Imputed value"
